InputID,TargetID,Distance
"822",Obelisco,8973.86518618349
"823",Obelisco,8367.54619274522
"824",Obelisco,9511.24262501165
"825",Obelisco,8381.68662091081
"826",Obelisco,8188.75656319532
"827",Obelisco,8178.77274226345
"828",Obelisco,8179.01937684914
"829",Obelisco,8178.59801514301
"830",Obelisco,9580.59488215186
"831",Obelisco,9300.35403660391
"832",Obelisco,9307.43483834893
"833",Obelisco,8357.57453739349
"834",Obelisco,8741.65717076991
"835",Obelisco,8502.11839568272
"836",Obelisco,8319.27805499985
"837",Obelisco,9367.50217218037
"838",Obelisco,8390.04140473323
"839",Obelisco,8354.49762422071
"840",Obelisco,9349.91519412394
"841",Obelisco,9270.30010601108
"842",Obelisco,8512.28505818298
"843",Obelisco,9203.36966650672
"844",Obelisco,10229.2707927776
"845",Obelisco,8812.40413167936
"846",Obelisco,8499.94709376317
"847",Obelisco,8344.13462400342
"848",Obelisco,8344.11220852103
"849",Obelisco,9479.79482958747
"850",Obelisco,10694.9246467403
"851",Obelisco,8307.60329084056
"852",Obelisco,8220.30677676561
"853",Obelisco,8636.22974193496
"854",Obelisco,8128.89616956281
"855",Obelisco,8778.10459850464
"856",Obelisco,8350.0744280821
"857",Obelisco,8053.79886612748
"858",Obelisco,8359.32575746438
"859",Obelisco,10031.5529363752
"860",Obelisco,8925.08875301058
"861",Obelisco,10926.6161004356
"862",Obelisco,9516.0757602021
"863",Obelisco,8856.66009655441
"864",Obelisco,8029.71485428794
"865",Obelisco,9140.77029045863
"866",Obelisco,9302.67471268974
"867",Obelisco,10256.7287025469
"868",Obelisco,8791.35673685269
"869",Obelisco,9044.49075501754
"870",Obelisco,8664.23804861948
"871",Obelisco,10273.8006827925
"872",Obelisco,8224.72629784222
"873",Obelisco,8508.49128997149
"874",Obelisco,9018.37420331273
"875",Obelisco,9543.48164140602
"876",Obelisco,9448.91647751555
"877",Obelisco,8753.85872038625
"878",Obelisco,9127.49629509442
"879",Obelisco,9224.23474013541
"880",Obelisco,8677.90159480518
"881",Obelisco,9479.37780457873
"882",Obelisco,9393.29024005098
"883",Obelisco,8128.51588801701
"884",Obelisco,9109.1095831382
"885",Obelisco,7959.74154162223
"886",Obelisco,8444.72274822498
"887",Obelisco,8615.99186477678
"888",Obelisco,8395.80861924638
"889",Obelisco,10131.5299566192
"890",Obelisco,8695.75177779913
"891",Obelisco,8421.02688098199
"892",Obelisco,8194.64518974103
"893",Obelisco,7921.00085813761
"894",Obelisco,8194.05545226336
"895",Obelisco,9025.93467834891
"896",Obelisco,9334.60697209365
"897",Obelisco,8200.04242741218
"898",Obelisco,7902.02810601171
"899",Obelisco,9362.13195889448
"900",Obelisco,9074.90798895918
"901",Obelisco,7960.89995885247
"902",Obelisco,8194.36273016882
"903",Obelisco,10464.4649045491
"904",Obelisco,8359.62957995609
"905",Obelisco,7884.17139521999
"906",Obelisco,7982.88503632323
"907",Obelisco,8803.54725130852
"908",Obelisco,8858.57879035939
"909",Obelisco,8740.17861688861
"910",Obelisco,8347.37624933763
"911",Obelisco,9821.62235594015
"912",Obelisco,8124.07413834059
"913",Obelisco,8150.55470880355
"914",Obelisco,9591.19677888491
"915",Obelisco,9950.07414462796
"916",Obelisco,8013.84683735042
"917",Obelisco,9951.42719034836
"918",Obelisco,8872.89917739666
"919",Obelisco,8304.1433740651
"920",Obelisco,9197.20075610857
"921",Obelisco,7806.81887674015
"922",Obelisco,9242.34429533377
"923",Obelisco,9116.04776569322
"924",Obelisco,7800.5982436634
"925",Obelisco,9824.55840003419
"926",Obelisco,9319.91682875242
"927",Obelisco,9304.34024524884
"928",Obelisco,8276.83651423939
"929",Obelisco,8102.06926217386
"930",Obelisco,8011.7744143974
"931",Obelisco,9392.23742416904
"932",Obelisco,9841.49340171329
"933",Obelisco,8534.52763239604
"934",Obelisco,10160.0332716486
"935",Obelisco,8176.84169625202
"936",Obelisco,9757.76703628702
"937",Obelisco,9172.98053871648
"938",Obelisco,9374.28514977528
"939",Obelisco,8372.31343245366
"940",Obelisco,8185.30312939985
"941",Obelisco,9913.18870035708
"942",Obelisco,7730.12552111246
"943",Obelisco,8812.85274816175
"944",Obelisco,10346.8643872484
"945",Obelisco,8100.10853057822
"946",Obelisco,7896.06330307747
"947",Obelisco,8222.32364165475
"948",Obelisco,9114.40246865327
"949",Obelisco,7979.64484983552
"950",Obelisco,8983.9282000148
"951",Obelisco,7982.40347047879
"952",Obelisco,9382.27515472
"953",Obelisco,9530.93862055991
"954",Obelisco,7978.24621814673
"955",Obelisco,7686.30896995159
"956",Obelisco,9051.31402178758
"957",Obelisco,9084.90049697997
"958",Obelisco,8157.62735138775
"959",Obelisco,9130.95204194103
"960",Obelisco,9129.60320427586
"961",Obelisco,8855.46204379983
"962",Obelisco,7778.13981305167
"963",Obelisco,8361.33032639557
"964",Obelisco,8361.27342997821
"965",Obelisco,9049.37503839699
"966",Obelisco,9049.78828177146
"967",Obelisco,7967.43399234599
"968",Obelisco,9089.36823029584
"969",Obelisco,9044.52868730764
"970",Obelisco,9809.48098543588
"971",Obelisco,8233.6097183127
"972",Obelisco,7945.66453685706
"973",Obelisco,8035.25532308081
"974",Obelisco,8260.83263060808
"975",Obelisco,7731.17805929283
"976",Obelisco,7907.12452466938
"977",Obelisco,8035.10882545491
"978",Obelisco,7858.35413829344
"979",Obelisco,7671.2581751058
"980",Obelisco,7616.48983655663
"981",Obelisco,8548.75139937881
"982",Obelisco,8493.7646071322
"983",Obelisco,7782.22900361132
"984",Obelisco,10330.1123036379
"985",Obelisco,7822.10520451981
"986",Obelisco,7594.39221599607
"987",Obelisco,10325.8878573817
"988",Obelisco,9451.37500566275
"989",Obelisco,9451.26464120859
"990",Obelisco,9241.8287377935
"991",Obelisco,8048.01554758933
"992",Obelisco,7567.36257756867
"993",Obelisco,7547.82230089425
"994",Obelisco,7767.53468023542
"995",Obelisco,7762.09840640101
"996",Obelisco,7840.48659287381
"997",Obelisco,7844.00853459358
"998",Obelisco,8275.61466736718
"999",Obelisco,8018.08140393819
"1000",Obelisco,7938.70584220303
"1001",Obelisco,7741.42217486079
"1002",Obelisco,7741.48007720302
"1003",Obelisco,9346.70599074192
"1004",Obelisco,7774.52050239128
"1005",Obelisco,8133.65322230605
"1006",Obelisco,9306.1716710612
"1007",Obelisco,8318.82639783826
"1008",Obelisco,7604.03697983792
"1009",Obelisco,8176.43984505777
"1010",Obelisco,7745.50344373521
"1011",Obelisco,8939.70932981343
"1012",Obelisco,8410.64413433565
"1013",Obelisco,8189.20097356442
"1014",Obelisco,9094.07670192633
"1015",Obelisco,7408.28263184943
"1016",Obelisco,8012.12578239201
"1017",Obelisco,9233.29825715816
"1018",Obelisco,8013.81163452578
"1019",Obelisco,7717.18364585469
"1020",Obelisco,7492.72936829947
"1021",Obelisco,7823.3379774383
"1022",Obelisco,8288.28134428649
"1023",Obelisco,7964.4270061709
"1024",Obelisco,8752.11518923445
"1025",Obelisco,9597.24469597452
"1026",Obelisco,7362.36228420948
"1027",Obelisco,7361.13853112082
"1028",Obelisco,7721.13775809468
"1029",Obelisco,7704.43318191588
"1030",Obelisco,8654.82998101066
"1031",Obelisco,8010.96118997024
"1032",Obelisco,9897.72555326042
"1033",Obelisco,9642.9252668642
"1034",Obelisco,7351.54466667537
"1035",Obelisco,7393.72563953635
"1036",Obelisco,9747.42345130736
"1037",Obelisco,7332.03059956363
"1038",Obelisco,7454.69825422656
"1039",Obelisco,7316.36203170487
"1040",Obelisco,7776.41956283503
"1041",Obelisco,8739.00558588058
"1042",Obelisco,9284.0690325459
"1043",Obelisco,7414.78970805362
"1044",Obelisco,9587.33598608538
"1045",Obelisco,8034.97294095749
"1046",Obelisco,7615.35960870448
"1047",Obelisco,7845.40794397382
"1048",Obelisco,7564.41307407292
"1049",Obelisco,7487.84948513098
"1050",Obelisco,7522.96162688995
"1051",Obelisco,7428.31144766998
"1052",Obelisco,7521.75116652491
"1053",Obelisco,7293.47484544506
"1054",Obelisco,7423.89511235795
"1055",Obelisco,8865.99789999427
"1056",Obelisco,8537.62609365713
"1057",Obelisco,7549.029165147
"1058",Obelisco,9562.67209942926
"1059",Obelisco,8221.26907976277
"1060",Obelisco,8178.01145042198
"1061",Obelisco,7639.8266842512
"1062",Obelisco,7282.12356104485
"1063",Obelisco,7904.15265328832
"1064",Obelisco,7671.47758892338
"1065",Obelisco,7227.37281216313
"1066",Obelisco,7227.0902583997
"1067",Obelisco,9871.13339705234
"1068",Obelisco,8129.78687254744
"1069",Obelisco,7204.49048037442
"1070",Obelisco,9317.8887819266
"1071",Obelisco,7657.23569088428
"1072",Obelisco,8849.24925606338
"1073",Obelisco,9538.10624004968
"1074",Obelisco,7347.67779667455
"1075",Obelisco,9371.75042529386
"1076",Obelisco,8531.2553113144
"1077",Obelisco,8315.33761180707
"1078",Obelisco,9025.8659372947
"1079",Obelisco,7602.13220869047
"1080",Obelisco,7487.00887918672
"1081",Obelisco,8753.29741620854
"1082",Obelisco,8665.71304796574
"1083",Obelisco,7228.81735343139
"1084",Obelisco,7224.00569905352
"1085",Obelisco,8005.52416345341
"1086",Obelisco,8848.00593924256
"1087",Obelisco,9571.06115518187
"1088",Obelisco,7434.64036214612
"1089",Obelisco,7977.18980683467
"1090",Obelisco,8201.98600665955
"1091",Obelisco,7676.87218199074
"1092",Obelisco,7089.77906622741
"1093",Obelisco,7720.3023165989
"1094",Obelisco,7578.23283061354
"1095",Obelisco,7501.95618527527
"1096",Obelisco,8274.08068169335
"1097",Obelisco,7055.61720439997
"1098",Obelisco,7691.69246744168
"1099",Obelisco,7039.14281905856
"1100",Obelisco,7015.70269327636
"1101",Obelisco,8975.24917777873
"1102",Obelisco,8897.91949558005
"1103",Obelisco,8897.93196618097
"1104",Obelisco,7985.50116064729
"1105",Obelisco,7588.01210847232
"1106",Obelisco,7442.96226434526
"1107",Obelisco,9016.05418714701
"1108",Obelisco,7022.59298248337
"1109",Obelisco,8240.25332415173
"1110",Obelisco,7577.8354000023
"1111",Obelisco,9054.10077626955
"1112",Obelisco,9083.69372350196
"1113",Obelisco,6960.47239201882
"1114",Obelisco,7808.63041454068
"1115",Obelisco,7347.59214752953
"1116",Obelisco,6934.76417047047
"1117",Obelisco,7452.52978564203
"1118",Obelisco,9052.98793497834
"1119",Obelisco,9124.50770201421
"1120",Obelisco,7306.25745850395
"1121",Obelisco,8108.27658751685
"1122",Obelisco,7306.25928076492
"1123",Obelisco,6999.63535991321
"1124",Obelisco,7706.54489999454
"1125",Obelisco,8284.2145669676
"1126",Obelisco,7787.66811567295
"1127",Obelisco,7908.14858087262
"1128",Obelisco,8285.43327664811
"1129",Obelisco,7654.39276480331
"1130",Obelisco,6872.33204983435
"1131",Obelisco,6878.1194177581
"1132",Obelisco,8015.39540818949
"1133",Obelisco,6860.52561691091
"1134",Obelisco,6860.51752755127
"1135",Obelisco,6830.09586190948
"1136",Obelisco,6823.87320568873
"1137",Obelisco,8448.97920516842
"1138",Obelisco,7167.15752004649
"1139",Obelisco,8047.62010755055
"1140",Obelisco,8382.40031116431
"1141",Obelisco,6799.02690414054
"1142",Obelisco,8434.35313820735
"1143",Obelisco,7222.84387781626
"1144",Obelisco,7087.37446501805
"1145",Obelisco,7333.45338997176
"1146",Obelisco,7332.00325653581
"1147",Obelisco,6852.23313935854
"1148",Obelisco,6746.69502343145
"1149",Obelisco,6744.01296517183
"1150",Obelisco,9068.9372932071
"1151",Obelisco,7355.49221086547
"1152",Obelisco,7190.07166414703
"1153",Obelisco,8037.77870397296
"1154",Obelisco,7187.4844201011
"1155",Obelisco,6728.93636947905
"1156",Obelisco,7815.05288072983
"1157",Obelisco,8423.6590220583
"1158",Obelisco,6721.91900884563
"1159",Obelisco,7344.34873539235
"1160",Obelisco,7103.30305637663
"1161",Obelisco,7566.80357513368
"1162",Obelisco,6960.82960822953
"1163",Obelisco,6677.3853099533
"1164",Obelisco,6934.75229668199
"1165",Obelisco,6736.31319274169
"1166",Obelisco,6908.92417944574
"1167",Obelisco,6937.38738799378
"1168",Obelisco,6649.87582951166
"1169",Obelisco,6898.2876051127
"1170",Obelisco,8167.94446077536
"1171",Obelisco,6964.29689887047
"1172",Obelisco,8760.95340749241
"1173",Obelisco,6730.10353469208
"1174",Obelisco,8396.32136015914
"1175",Obelisco,7112.29320974401
"1176",Obelisco,6591.47222997026
"1177",Obelisco,7196.60387686483
"1178",Obelisco,7374.72653474693
"1179",Obelisco,6821.62020240297
"1180",Obelisco,7399.43561504181
"1181",Obelisco,8838.785839839
"1182",Obelisco,6566.6931638174
"1183",Obelisco,8139.55236611117
"1184",Obelisco,7465.60934375781
"1185",Obelisco,7465.51315472524
"1186",Obelisco,8727.26116888717
"1187",Obelisco,7656.23331047369
"1188",Obelisco,8624.38008650921
"1189",Obelisco,6958.43098249674
"1190",Obelisco,8334.94745427765
"1191",Obelisco,8233.30089726674
"1192",Obelisco,6577.9230597715
"1193",Obelisco,7962.42856055481
"1194",Obelisco,6529.27369053244
"1195",Obelisco,6514.82020838396
"1196",Obelisco,7131.27215979608
"1197",Obelisco,8236.84183380503
"1198",Obelisco,8235.37691700298
"1199",Obelisco,6941.43469515086
"1200",Obelisco,6491.30747430485
"1201",Obelisco,6491.19933032979
"1202",Obelisco,6487.72189395243
"1203",Obelisco,6665.26786731766
"1204",Obelisco,6823.91521965864
"1205",Obelisco,6524.52801338858
"1206",Obelisco,6514.16273079939
"1207",Obelisco,6522.56769519261
"1208",Obelisco,7541.65703676536
"1209",Obelisco,6527.39774216942
"1210",Obelisco,6598.87127131848
"1211",Obelisco,6467.98436130005
"1212",Obelisco,6801.8857244601
"1213",Obelisco,6449.87606921362
"1214",Obelisco,6871.73693651575
"1215",Obelisco,6799.50742970112
"1216",Obelisco,6452.58952759284
"1217",Obelisco,8845.73538851002
"1218",Obelisco,7296.88987612645
"1219",Obelisco,6800.66879130273
"1220",Obelisco,6768.12872410341
"1221",Obelisco,7070.41171200283
"1222",Obelisco,7072.41270459151
"1223",Obelisco,6487.48297608287
"1224",Obelisco,6652.60822459947
"1225",Obelisco,6418.81979507686
"1226",Obelisco,8776.55935729422
"1227",Obelisco,8557.55661321361
"1228",Obelisco,6941.34031078372
"1229",Obelisco,6362.6337468475
"1230",Obelisco,6360.65463419758
"1231",Obelisco,8549.25780817853
"1232",Obelisco,8484.2696491548
"1233",Obelisco,6413.52026683974
"1234",Obelisco,8540.54917438052
"1235",Obelisco,6421.60702632626
"1236",Obelisco,6404.00646661237
"1237",Obelisco,6377.43633098731
"1238",Obelisco,6373.5649248468
"1239",Obelisco,6365.76593303903
"1240",Obelisco,6385.36115056079
"1241",Obelisco,6352.27065124548
"1242",Obelisco,6328.41469112293
"1243",Obelisco,6360.02535973491
"1244",Obelisco,6307.54957552535
"1245",Obelisco,6334.07861842677
"1246",Obelisco,6316.78450044815
"1247",Obelisco,6329.16473766318
"1248",Obelisco,7760.03829307411
"1249",Obelisco,6422.5176940151
"1250",Obelisco,6892.67817560583
"1251",Obelisco,6611.19183252691
"1252",Obelisco,6288.11276909848
"1253",Obelisco,6675.40446076226
"1254",Obelisco,6557.23346312648
"1255",Obelisco,6980.6581281404
"1256",Obelisco,6238.00550866024
"1257",Obelisco,6698.64668158313
"1258",Obelisco,6772.91994247531
"1259",Obelisco,8210.58255898341
"1260",Obelisco,6697.68651076834
"1261",Obelisco,6876.2752654748
"1262",Obelisco,7335.66751280689
"1263",Obelisco,7194.94392959004
"1264",Obelisco,6241.16077792968
"1265",Obelisco,6311.81393749519
"1266",Obelisco,6238.0099819335
"1267",Obelisco,6213.98804682057
"1268",Obelisco,6250.10528518074
"1269",Obelisco,7536.83121012725
"1270",Obelisco,6287.96514313899
"1271",Obelisco,8218.65475385503
"1272",Obelisco,6676.43287780438
"1273",Obelisco,6957.22126493201
"1274",Obelisco,6674.13564241073
"1275",Obelisco,6507.7129787529
"1276",Obelisco,6446.4450539711
"1277",Obelisco,7374.15073729663
"1278",Obelisco,6191.47735610883
"1279",Obelisco,6190.59621406195
"1280",Obelisco,6181.447162635
"1281",Obelisco,6492.86491071165
"1282",Obelisco,8289.83662174898
"1283",Obelisco,6528.98122476511
"1284",Obelisco,6788.53161149931
"1285",Obelisco,7146.33858006389
"1286",Obelisco,6742.72804857361
"1287",Obelisco,6355.74297568714
"1288",Obelisco,6117.00656773255
"1289",Obelisco,6398.84523820018
"1290",Obelisco,6127.23885159031
"1291",Obelisco,7094.79421571066
"1292",Obelisco,6163.11224773293
"1293",Obelisco,7368.86486940761
"1294",Obelisco,6940.22813100519
"1295",Obelisco,6075.14150899542
"1296",Obelisco,6809.49398737466
"1297",Obelisco,7247.61307309989
"1298",Obelisco,7255.53725949921
"1299",Obelisco,6085.5463480617
"1300",Obelisco,6080.6358729095
"1301",Obelisco,6097.10993639426
"1302",Obelisco,7074.70030157159
"1303",Obelisco,6736.45617118817
"1304",Obelisco,7237.53222694411
"1305",Obelisco,8088.55673377732
"1306",Obelisco,6871.75828939619
"1307",Obelisco,6896.54239442325
"1308",Obelisco,6091.38780886669
"1309",Obelisco,7201.37191727723
"1310",Obelisco,6667.32496115192
"1311",Obelisco,8186.87884461574
"1312",Obelisco,6144.73369982076
"1313",Obelisco,6045.96886066877
"1314",Obelisco,6007.14753939546
"1315",Obelisco,6762.039128514
"1316",Obelisco,8184.7464470263
"1317",Obelisco,6836.40508569056
"1318",Obelisco,5987.21047301263
"1319",Obelisco,6688.00349300615
"1320",Obelisco,6190.33221103192
"1321",Obelisco,6180.23857289301
"1322",Obelisco,5988.76098176699
"1323",Obelisco,6163.32720867158
"1324",Obelisco,6230.28372516888
"1325",Obelisco,6079.31634852619
"1326",Obelisco,5956.68671393909
"1327",Obelisco,6334.22215252775
"1328",Obelisco,5965.41565086249
"1329",Obelisco,5973.90138235941
"1330",Obelisco,5932.15595746101
"1331",Obelisco,6054.65423651511
"1332",Obelisco,5926.70712346505
"1333",Obelisco,5938.67333904815
"1334",Obelisco,6030.26104471796
"1335",Obelisco,6012.77821409315
"1336",Obelisco,6204.30754438173
"1337",Obelisco,5939.55688918149
"1338",Obelisco,6002.17380866995
"1339",Obelisco,6075.44012103844
"1340",Obelisco,6783.68018413797
"1341",Obelisco,7801.18450305978
"1342",Obelisco,6010.61965594469
"1343",Obelisco,7173.5991588815
"1344",Obelisco,5957.6794680964
"1345",Obelisco,7821.56062375879
"1346",Obelisco,5972.59008388337
"1347",Obelisco,6632.95538585654
"1348",Obelisco,7809.55937001977
"1349",Obelisco,7106.42718500969
"1350",Obelisco,5848.51755825077
"1351",Obelisco,6029.55527930144
"1352",Obelisco,6257.66790845959
"1353",Obelisco,6115.77255921625
"1354",Obelisco,6202.57199664317
"1355",Obelisco,7927.32014970993
"1356",Obelisco,5983.95308958168
"1357",Obelisco,5830.01512213729
"1358",Obelisco,5853.98907375519
"1359",Obelisco,5933.29703635278
"1360",Obelisco,5911.0810450609
"1361",Obelisco,5969.03549548961
"1362",Obelisco,5811.25061173002
"1363",Obelisco,5789.68188151251
"1364",Obelisco,5836.65039877519
"1365",Obelisco,5868.63281394568
"1366",Obelisco,5970.53443838626
"1367",Obelisco,5818.22228410794
"1368",Obelisco,6049.63351362947
"1369",Obelisco,6386.28285337454
"1370",Obelisco,5848.19464635933
"1371",Obelisco,5905.350673443
"1372",Obelisco,5834.85115744849
"1373",Obelisco,6057.62351151944
"1374",Obelisco,8423.77786574459
"1375",Obelisco,5774.87263847485
"1376",Obelisco,6141.0856871267
"1377",Obelisco,6135.07970484965
"1378",Obelisco,5737.59130593158
"1379",Obelisco,5978.01429662767
"1380",Obelisco,5991.81818733508
"1381",Obelisco,5825.39402226862
"1382",Obelisco,7506.4860806796
"1383",Obelisco,5971.75885902022
"1384",Obelisco,5843.75117091678
"1385",Obelisco,6606.21162200962
"1386",Obelisco,5827.19946922221
"1387",Obelisco,6605.65278520035
"1388",Obelisco,5932.13024771002
"1389",Obelisco,5675.81421246473
"1390",Obelisco,6017.31118631261
"1391",Obelisco,7705.42536094919
"1392",Obelisco,7401.9949820419
"1393",Obelisco,5630.64826356372
"1394",Obelisco,5940.97631270052
"1395",Obelisco,5656.89669928308
"1396",Obelisco,5981.85097679466
"1397",Obelisco,5878.13576016822
"1398",Obelisco,5627.01955287197
"1399",Obelisco,5741.89417356879
"1400",Obelisco,6921.26231889632
"1401",Obelisco,5602.95899382164
"1402",Obelisco,6479.33311100591
"1403",Obelisco,5701.7740573306
"1404",Obelisco,6028.00669734901
"1405",Obelisco,5680.81884845817
"1406",Obelisco,6427.62331248198
"1407",Obelisco,5699.58545699085
"1408",Obelisco,5627.95102903857
"1409",Obelisco,5577.33506288275
"1410",Obelisco,5539.58862253459
"1411",Obelisco,7639.01438886045
"1412",Obelisco,5865.52981717687
"1413",Obelisco,5808.77304252734
"1414",Obelisco,5579.30238197863
"1415",Obelisco,6361.4395497804
"1416",Obelisco,5854.95905628989
"1417",Obelisco,5504.66138154608
"1418",Obelisco,5493.1454372778
"1419",Obelisco,5534.00035678017
"1420",Obelisco,6259.57999768978
"1421",Obelisco,6787.41408108879
"1422",Obelisco,5455.69329882275
"1423",Obelisco,5583.51654052958
"1424",Obelisco,6231.56736534597
"1425",Obelisco,5672.88717430305
"1426",Obelisco,5463.05220894299
"1427",Obelisco,5793.62892547695
"1428",Obelisco,5828.83985365711
"1429",Obelisco,6209.27570790077
"1430",Obelisco,6207.92093421063
"1431",Obelisco,5493.98550944006
"1432",Obelisco,6983.1176043816
"1433",Obelisco,6201.55235016865
"1434",Obelisco,5585.15560933162
"1435",Obelisco,5585.04822022879
"1436",Obelisco,5406.40826986888
"1437",Obelisco,5635.04598569424
"1438",Obelisco,5520.97918195807
"1439",Obelisco,5380.4153855797
"1440",Obelisco,5490.9965731906
"1441",Obelisco,5883.00765096894
"1442",Obelisco,5425.79487438541
"1443",Obelisco,6523.0209041391
"1444",Obelisco,6006.14486698383
"1445",Obelisco,5401.16395979921
"1446",Obelisco,5369.47939722217
"1447",Obelisco,5431.45559811542
"1448",Obelisco,5368.56292410913
"1449",Obelisco,5359.77130337197
"1450",Obelisco,6028.56765592151
"1451",Obelisco,6969.21233989445
"1452",Obelisco,5506.02795155243
"1453",Obelisco,5661.69084817134
"1454",Obelisco,5381.27942085702
"1455",Obelisco,5914.91062256453
"1456",Obelisco,5375.64494662108
"1457",Obelisco,5335.32904981563
"1458",Obelisco,5910.18357301714
"1459",Obelisco,5368.4653838119
"1460",Obelisco,5580.34228333927
"1461",Obelisco,5366.75058530928
"1462",Obelisco,6185.58750566008
"1463",Obelisco,5576.30729767845
"1464",Obelisco,5722.67722823711
"1465",Obelisco,6133.79758731808
"1466",Obelisco,5606.99630393437
"1467",Obelisco,5547.86276015647
"1468",Obelisco,5487.63899725208
"1469",Obelisco,5283.12946663013
"1470",Obelisco,5456.9846950588
"1471",Obelisco,5609.52862652914
"1472",Obelisco,6021.21178286898
"1473",Obelisco,5540.75436272592
"1474",Obelisco,5445.30004769108
"1475",Obelisco,5537.43490804471
"1476",Obelisco,6632.87780712113
"1477",Obelisco,5578.42746908444
"1478",Obelisco,5578.29536255046
"1479",Obelisco,5456.07125219174
"1480",Obelisco,5647.07897330406
"1481",Obelisco,5252.10308503633
"1482",Obelisco,5329.73696442379
"1483",Obelisco,5416.23097160313
"1484",Obelisco,6959.09744910909
"1485",Obelisco,5203.80630235181
"1486",Obelisco,6664.26509053335
"1487",Obelisco,5444.86235688175
"1488",Obelisco,5330.29515659438
"1489",Obelisco,5982.4527718117
"1490",Obelisco,5296.51946876745
"1491",Obelisco,5410.02132452367
"1492",Obelisco,8298.38161204509
"1493",Obelisco,5181.54864513467
"1494",Obelisco,5162.96141332893
"1495",Obelisco,6064.25094559883
"1496",Obelisco,5445.35514652386
"1497",Obelisco,5456.4524751852
"1498",Obelisco,5196.21744860359
"1499",Obelisco,5090.56779339803
"1500",Obelisco,5947.68907903737
"1501",Obelisco,5085.79959066983
"1502",Obelisco,5082.91853468363
"1503",Obelisco,5074.20554544615
"1504",Obelisco,5072.91446707686
"1505",Obelisco,5067.67655884966
"1506",Obelisco,5144.77469577841
"1507",Obelisco,5723.81768534429
"1508",Obelisco,5314.55782838986
"1509",Obelisco,5287.39084622506
"1510",Obelisco,5614.44120549835
"1511",Obelisco,5950.80517371144
"1512",Obelisco,5617.74750171447
"1513",Obelisco,5163.31326849139
"1514",Obelisco,5042.87919843019
"1515",Obelisco,5216.27695193994
"1516",Obelisco,5529.96697249193
"1517",Obelisco,5074.3767913872
"1518",Obelisco,5879.53787154324
"1519",Obelisco,5652.08670565783
"1520",Obelisco,5604.17392741754
"1521",Obelisco,6451.77152822221
"1522",Obelisco,4978.0121811879
"1523",Obelisco,5681.62566346679
"1524",Obelisco,4983.87070524493
"1525",Obelisco,5158.90735338128
"1526",Obelisco,5440.29467756226
"1527",Obelisco,5159.46001595203
"1528",Obelisco,5185.35096170221
"1529",Obelisco,5156.68614431668
"1530",Obelisco,6073.49937075247
"1531",Obelisco,5127.23920684605
"1532",Obelisco,5100.7690196035
"1533",Obelisco,6052.68230194306
"1534",Obelisco,5400.98059916065
"1535",Obelisco,4974.73676004565
"1536",Obelisco,4909.38445770585
"1537",Obelisco,5061.55225672533
"1538",Obelisco,5751.98100245591
"1539",Obelisco,4991.19249581789
"1540",Obelisco,4909.37007897628
"1541",Obelisco,6069.26566883956
"1542",Obelisco,5176.29271847066
"1543",Obelisco,5066.04805694863
"1544",Obelisco,4916.34184165567
"1545",Obelisco,5581.96116545325
"1546",Obelisco,4902.51243360223
"1547",Obelisco,4898.36640512926
"1548",Obelisco,5051.87228699704
"1549",Obelisco,5055.44553495013
"1550",Obelisco,4851.23486363208
"1551",Obelisco,5168.9927048679
"1552",Obelisco,4883.20925665688
"1553",Obelisco,4869.10944078852
"1554",Obelisco,5168.08631166192
"1555",Obelisco,5689.48693674576
"1556",Obelisco,5947.18590847319
"1557",Obelisco,4824.92835900619
"1558",Obelisco,5660.29446037191
"1559",Obelisco,5078.35779818613
"1560",Obelisco,4991.86507481157
"1561",Obelisco,5521.0964628801
"1562",Obelisco,5108.43343974047
"1563",Obelisco,5103.85827855086
"1564",Obelisco,5570.54528692252
"1565",Obelisco,5051.47002618024
"1566",Obelisco,5347.45003331353
"1567",Obelisco,4791.7176611971
"1568",Obelisco,5017.47442875291
"1569",Obelisco,4788.583303404
"1570",Obelisco,4793.30166056216
"1571",Obelisco,5511.40149302368
"1572",Obelisco,4788.78803272679
"1573",Obelisco,4762.69594181655
"1574",Obelisco,6707.65456824505
"1575",Obelisco,5341.25643534183
"1576",Obelisco,4790.27556176442
"1577",Obelisco,4754.59964098689
"1578",Obelisco,4823.36722937664
"1579",Obelisco,4717.08926024581
"1580",Obelisco,5820.86849306792
"1581",Obelisco,6020.75988769863
"1582",Obelisco,4808.23924881929
"1583",Obelisco,5775.504436322
"1584",Obelisco,4708.87029728203
"1585",Obelisco,5253.75299459416
"1586",Obelisco,5325.1492855132
"1587",Obelisco,4702.84010805661
"1588",Obelisco,5305.68136537734
"1589",Obelisco,4946.97782915373
"1590",Obelisco,5166.39021605607
"1591",Obelisco,4723.0949865327
"1592",Obelisco,5331.37350655366
"1593",Obelisco,4713.39895916114
"1594",Obelisco,6058.89311721575
"1595",Obelisco,6059.98961451688
"1596",Obelisco,5719.06606228031
"1597",Obelisco,4975.77100846856
"1598",Obelisco,8310.17260306806
"1599",Obelisco,5035.84377301413
"1600",Obelisco,4808.82655570373
"1601",Obelisco,5719.19698701023
"1602",Obelisco,4728.81857898122
"1603",Obelisco,4670.6473169929
"1604",Obelisco,4697.63179041714
"1605",Obelisco,5830.30566802767
"1606",Obelisco,5850.66094534345
"1607",Obelisco,4795.4259707454
"1608",Obelisco,4693.97712722357
